AAindex	Loop	Family	Sequence_name	Value
Sequence_size	1	8	CP91_CONRE/1-90	4.0
BHAR880101	1	8	CP91_CONRE/1-90	0.42
CASG920101	1	8	CP91_CONRE/1-90	0.05
CHAM830107	1	8	CP91_CONRE/1-90	0.0
CHOP780201	1	8	CP91_CONRE/1-90	0.91
CHOP780202	1	8	CP91_CONRE/1-90	0.97
CHOP780203	1	8	CP91_CONRE/1-90	0.96
CIDH920105	1	8	CP91_CONRE/1-90	-0.39
DAYM780201	1	8	CP91_CONRE/1-90	71.0
EISD860102	1	8	CP91_CONRE/1-90	0.09
FASG760101	1	8	CP91_CONRE/1-90	105.12
FAUJ880111	1	8	CP91_CONRE/1-90	0.0
FAUJ880111	1	8	CP91_CONRE/1-90	0.0
FAUJ880112	1	8	CP91_CONRE/1-90	0.0
GOLD730101	1	8	CP91_CONRE/1-90	0.67
GRAR740102	1	8	CP91_CONRE/1-90	8.55
JANJ780101	1	8	CP91_CONRE/1-90	26.15
JANJ780102	1	8	CP91_CONRE/1-90	51.5
JANJ780103	1	8	CP91_CONRE/1-90	12.5
JOND750101	1	8	CP91_CONRE/1-90	0.48
JOND920102	1	8	CP91_CONRE/1-90	67.0
KLEP840101	1	8	CP91_CONRE/1-90	0.0
KRIW790101	1	8	CP91_CONRE/1-90	5.21
KRIW790102	1	8	CP91_CONRE/1-90	0.28
KYTJ820101	1	8	CP91_CONRE/1-90	0.7
MITS020101	1	8	CP91_CONRE/1-90	0.0
PONP930101	1	8	CP91_CONRE/1-90	0.42
RACS820114	1	8	CP91_CONRE/1-90	26.38
RADA880108	1	8	CP91_CONRE/1-90	-0.23
TAKK010101	1	8	CP91_CONRE/1-90	2.7
TAKK010101	1	8	CP91_CONRE/1-90	2.7
VINM940101	1	8	CP91_CONRE/1-90	1.01
WARP780101	1	8	CP91_CONRE/1-90	8.44
WOLR790101	1	8	CP91_CONRE/1-90	0.85
ZIMJ680101	1	8	CP91_CONRE/1-90	0.46
Sequence_size	1	8	F5C3U2_CONIM/1-88	5.0
BHAR880101	1	8	F5C3U2_CONIM/1-88	0.36
CASG920101	1	8	F5C3U2_CONIM/1-88	0.2
CHAM830107	1	8	F5C3U2_CONIM/1-88	0.0
CHOP780201	1	8	F5C3U2_CONIM/1-88	1.0
CHOP780202	1	8	F5C3U2_CONIM/1-88	0.83
CHOP780203	1	8	F5C3U2_CONIM/1-88	0.95
CIDH920105	1	8	F5C3U2_CONIM/1-88	0.02
DAYM780201	1	8	F5C3U2_CONIM/1-88	100.0
EISD860102	1	8	F5C3U2_CONIM/1-88	0.73
FASG760101	1	8	F5C3U2_CONIM/1-88	121.15
FAUJ880111	1	8	F5C3U2_CONIM/1-88	0.0
FAUJ880111	1	8	F5C3U2_CONIM/1-88	0.0
FAUJ880112	1	8	F5C3U2_CONIM/1-88	0.0
GOLD730101	1	8	F5C3U2_CONIM/1-88	0.0
GRAR740102	1	8	F5C3U2_CONIM/1-88	9.2
JANJ780101	1	8	F5C3U2_CONIM/1-88	42.0
JANJ780102	1	8	F5C3U2_CONIM/1-88	35.0
JANJ780103	1	8	F5C3U2_CONIM/1-88	32.0
JOND750101	1	8	F5C3U2_CONIM/1-88	0.87
JOND920102	1	8	F5C3U2_CONIM/1-88	91.0
KLEP840101	1	8	F5C3U2_CONIM/1-88	0.0
KRIW790101	1	8	F5C3U2_CONIM/1-88	5.37
KRIW790102	1	8	F5C3U2_CONIM/1-88	0.27
KYTJ820101	1	8	F5C3U2_CONIM/1-88	-0.8
MITS020101	1	8	F5C3U2_CONIM/1-88	0.0
PONP930101	1	8	F5C3U2_CONIM/1-88	0.22
RACS820114	1	8	F5C3U2_CONIM/1-88	18.56
RADA880108	1	8	F5C3U2_CONIM/1-88	-0.06
TAKK010101	1	8	F5C3U2_CONIM/1-88	4.4
TAKK010101	1	8	F5C3U2_CONIM/1-88	4.4
VINM940101	1	8	F5C3U2_CONIM/1-88	0.98
WARP780101	1	8	F5C3U2_CONIM/1-88	7.49
WOLR790101	1	8	F5C3U2_CONIM/1-88	-0.05
ZIMJ680101	1	8	F5C3U2_CONIM/1-88	0.83
Sequence_size	1	8	CP91_CONGL/1-88	4.0
BHAR880101	1	8	CP91_CONGL/1-88	0.46
CASG920101	1	8	CP91_CONGL/1-88	-0.5
CHAM830107	1	8	CP91_CONGL/1-88	0.5
CHOP780201	1	8	CP91_CONGL/1-88	0.69
CHOP780202	1	8	CP91_CONGL/1-88	0.89
CHOP780203	1	8	CP91_CONGL/1-88	1.44
CIDH920105	1	8	CP91_CONGL/1-88	-0.77
DAYM780201	1	8	CP91_CONGL/1-88	127.0
EISD860102	1	8	CP91_CONGL/1-88	1.02
FASG760101	1	8	CP91_CONGL/1-88	126.64
FAUJ880111	1	8	CP91_CONGL/1-88	0.0
FAUJ880111	1	8	CP91_CONGL/1-88	0.0
FAUJ880112	1	8	CP91_CONGL/1-88	0.0
GOLD730101	1	8	CP91_CONGL/1-88	0.69
GRAR740102	1	8	CP91_CONGL/1-88	10.4
JANJ780101	1	8	CP91_CONGL/1-88	51.05
JANJ780102	1	8	CP91_CONGL/1-88	28.5
JANJ780103	1	8	CP91_CONGL/1-88	40.5
JOND750101	1	8	CP91_CONGL/1-88	0.09
JOND920102	1	8	CP91_CONGL/1-88	104.0
KLEP840101	1	8	CP91_CONGL/1-88	0.0
KRIW790101	1	8	CP91_CONGL/1-88	5.8
KRIW790102	1	8	CP91_CONGL/1-88	0.29
KYTJ820101	1	8	CP91_CONGL/1-88	-2.15
MITS020101	1	8	CP91_CONGL/1-88	0.0
PONP930101	1	8	CP91_CONGL/1-88	-0.48
RACS820114	1	8	CP91_CONGL/1-88	16.07
RADA880108	1	8	CP91_CONGL/1-88	-0.48
TAKK010101	1	8	CP91_CONGL/1-88	3.3
TAKK010101	1	8	CP91_CONGL/1-88	3.3
VINM940101	1	8	CP91_CONGL/1-88	1.05
WARP780101	1	8	CP91_CONGL/1-88	6.36
WOLR790101	1	8	CP91_CONGL/1-88	-0.44
ZIMJ680101	1	8	CP91_CONGL/1-88	0.12
Sequence_size	1	8	W4VSK8_CONVC/1-88	4.0
BHAR880101	1	8	W4VSK8_CONVC/1-88	0.46
CASG920101	1	8	W4VSK8_CONVC/1-88	-0.5
CHAM830107	1	8	W4VSK8_CONVC/1-88	0.5
CHOP780201	1	8	W4VSK8_CONVC/1-88	0.69
CHOP780202	1	8	W4VSK8_CONVC/1-88	0.89
CHOP780203	1	8	W4VSK8_CONVC/1-88	1.44
CIDH920105	1	8	W4VSK8_CONVC/1-88	-0.77
DAYM780201	1	8	W4VSK8_CONVC/1-88	127.0
EISD860102	1	8	W4VSK8_CONVC/1-88	1.02
FASG760101	1	8	W4VSK8_CONVC/1-88	126.64
FAUJ880111	1	8	W4VSK8_CONVC/1-88	0.0
FAUJ880111	1	8	W4VSK8_CONVC/1-88	0.0
FAUJ880112	1	8	W4VSK8_CONVC/1-88	0.0
GOLD730101	1	8	W4VSK8_CONVC/1-88	0.69
GRAR740102	1	8	W4VSK8_CONVC/1-88	10.4
JANJ780101	1	8	W4VSK8_CONVC/1-88	51.05
JANJ780102	1	8	W4VSK8_CONVC/1-88	28.5
JANJ780103	1	8	W4VSK8_CONVC/1-88	40.5
JOND750101	1	8	W4VSK8_CONVC/1-88	0.09
JOND920102	1	8	W4VSK8_CONVC/1-88	104.0
KLEP840101	1	8	W4VSK8_CONVC/1-88	0.0
KRIW790101	1	8	W4VSK8_CONVC/1-88	5.8
KRIW790102	1	8	W4VSK8_CONVC/1-88	0.29
KYTJ820101	1	8	W4VSK8_CONVC/1-88	-2.15
MITS020101	1	8	W4VSK8_CONVC/1-88	0.0
PONP930101	1	8	W4VSK8_CONVC/1-88	-0.48
RACS820114	1	8	W4VSK8_CONVC/1-88	16.07
RADA880108	1	8	W4VSK8_CONVC/1-88	-0.48
TAKK010101	1	8	W4VSK8_CONVC/1-88	3.3
TAKK010101	1	8	W4VSK8_CONVC/1-88	3.3
VINM940101	1	8	W4VSK8_CONVC/1-88	1.05
WARP780101	1	8	W4VSK8_CONVC/1-88	6.36
WOLR790101	1	8	W4VSK8_CONVC/1-88	-0.44
ZIMJ680101	1	8	W4VSK8_CONVC/1-88	0.12
Sequence_size	1	8	CP_CONAA/1-27	4.0
BHAR880101	1	8	CP_CONAA/1-27	0.46
CASG920101	1	8	CP_CONAA/1-27	-0.5
CHAM830107	1	8	CP_CONAA/1-27	0.5
CHOP780201	1	8	CP_CONAA/1-27	0.69
CHOP780202	1	8	CP_CONAA/1-27	0.89
CHOP780203	1	8	CP_CONAA/1-27	1.44
CIDH920105	1	8	CP_CONAA/1-27	-0.77
DAYM780201	1	8	CP_CONAA/1-27	127.0
EISD860102	1	8	CP_CONAA/1-27	1.02
FASG760101	1	8	CP_CONAA/1-27	126.64
FAUJ880111	1	8	CP_CONAA/1-27	0.0
FAUJ880111	1	8	CP_CONAA/1-27	0.0
FAUJ880112	1	8	CP_CONAA/1-27	0.0
GOLD730101	1	8	CP_CONAA/1-27	0.69
GRAR740102	1	8	CP_CONAA/1-27	10.4
JANJ780101	1	8	CP_CONAA/1-27	51.05
JANJ780102	1	8	CP_CONAA/1-27	28.5
JANJ780103	1	8	CP_CONAA/1-27	40.5
JOND750101	1	8	CP_CONAA/1-27	0.09
JOND920102	1	8	CP_CONAA/1-27	104.0
KLEP840101	1	8	CP_CONAA/1-27	0.0
