AAindex	Loop	Family	Sequence_name	Value
Sequence_size	1	15	B9ZYY9_ACYPI/1-220	8.0
BHAR880101	1	15	B9ZYY9_ACYPI/1-220	0.46
CASG920101	1	15	B9ZYY9_ACYPI/1-220	-0.5
CHAM830107	1	15	B9ZYY9_ACYPI/1-220	0.0
CHOP780201	1	15	B9ZYY9_ACYPI/1-220	0.73
CHOP780202	1	15	B9ZYY9_ACYPI/1-220	0.89
CHOP780203	1	15	B9ZYY9_ACYPI/1-220	1.31
CIDH920105	1	15	B9ZYY9_ACYPI/1-220	-0.59
DAYM780201	1	15	B9ZYY9_ACYPI/1-220	60.5
EISD860102	1	15	B9ZYY9_ACYPI/1-220	1.15
FASG760101	1	15	B9ZYY9_ACYPI/1-220	131.64
FAUJ880111	1	15	B9ZYY9_ACYPI/1-220	0.0
FAUJ880111	1	15	B9ZYY9_ACYPI/1-220	0.0
FAUJ880112	1	15	B9ZYY9_ACYPI/1-220	0.0
GOLD730101	1	15	B9ZYY9_ACYPI/1-220	0.72
GRAR740102	1	15	B9ZYY9_ACYPI/1-220	9.85
JANJ780101	1	15	B9ZYY9_ACYPI/1-220	51.05
JANJ780102	1	15	B9ZYY9_ACYPI/1-220	28.5
JANJ780103	1	15	B9ZYY9_ACYPI/1-220	40.5
JOND750101	1	15	B9ZYY9_ACYPI/1-220	0.47
JOND920102	1	15	B9ZYY9_ACYPI/1-220	77.5
KLEP840101	1	15	B9ZYY9_ACYPI/1-220	0.0
KRIW790101	1	15	B9ZYY9_ACYPI/1-220	6.17
KRIW790102	1	15	B9ZYY9_ACYPI/1-220	0.3
KYTJ820101	1	15	B9ZYY9_ACYPI/1-220	-2.15
MITS020101	1	15	B9ZYY9_ACYPI/1-220	0.0
PONP930101	1	15	B9ZYY9_ACYPI/1-220	-0.24
RACS820114	1	15	B9ZYY9_ACYPI/1-220	16.06
RADA880108	1	15	B9ZYY9_ACYPI/1-220	-0.48
TAKK010101	1	15	B9ZYY9_ACYPI/1-220	3.6
TAKK010101	1	15	B9ZYY9_ACYPI/1-220	3.6
VINM940101	1	15	B9ZYY9_ACYPI/1-220	1.04
WARP780101	1	15	B9ZYY9_ACYPI/1-220	6.63
WOLR790101	1	15	B9ZYY9_ACYPI/1-220	-0.43
ZIMJ680101	1	15	B9ZYY9_ACYPI/1-220	0.48
Sequence_size	1	15	J9JWH3_ACYPI/1-220	8.0
BHAR880101	1	15	J9JWH3_ACYPI/1-220	0.46
CASG920101	1	15	J9JWH3_ACYPI/1-220	-0.5
CHAM830107	1	15	J9JWH3_ACYPI/1-220	0.0
CHOP780201	1	15	J9JWH3_ACYPI/1-220	0.73
CHOP780202	1	15	J9JWH3_ACYPI/1-220	0.89
CHOP780203	1	15	J9JWH3_ACYPI/1-220	1.31
CIDH920105	1	15	J9JWH3_ACYPI/1-220	-0.59
DAYM780201	1	15	J9JWH3_ACYPI/1-220	60.5
EISD860102	1	15	J9JWH3_ACYPI/1-220	1.15
FASG760101	1	15	J9JWH3_ACYPI/1-220	131.64
FAUJ880111	1	15	J9JWH3_ACYPI/1-220	0.0
FAUJ880111	1	15	J9JWH3_ACYPI/1-220	0.0
FAUJ880112	1	15	J9JWH3_ACYPI/1-220	0.0
GOLD730101	1	15	J9JWH3_ACYPI/1-220	0.72
GRAR740102	1	15	J9JWH3_ACYPI/1-220	9.85
JANJ780101	1	15	J9JWH3_ACYPI/1-220	51.05
JANJ780102	1	15	J9JWH3_ACYPI/1-220	28.5
JANJ780103	1	15	J9JWH3_ACYPI/1-220	40.5
JOND750101	1	15	J9JWH3_ACYPI/1-220	0.47
JOND920102	1	15	J9JWH3_ACYPI/1-220	77.5
KLEP840101	1	15	J9JWH3_ACYPI/1-220	0.0
KRIW790101	1	15	J9JWH3_ACYPI/1-220	6.17
KRIW790102	1	15	J9JWH3_ACYPI/1-220	0.3
KYTJ820101	1	15	J9JWH3_ACYPI/1-220	-2.15
MITS020101	1	15	J9JWH3_ACYPI/1-220	0.0
