AAindex	Loop	Family	Sequence_name	Value
Sequence_size	1	12	G8ZXT7_TORDC/1-151	4.0
BHAR880101	1	12	G8ZXT7_TORDC/1-151	0.43
CASG920101	1	12	G8ZXT7_TORDC/1-151	0.45
CHAM830107	1	12	G8ZXT7_TORDC/1-151	0.0
CHOP780201	1	12	G8ZXT7_TORDC/1-151	0.73
CHOP780202	1	12	G8ZXT7_TORDC/1-151	0.97
CHOP780203	1	12	G8ZXT7_TORDC/1-151	1.19
CIDH920105	1	12	G8ZXT7_TORDC/1-151	-0.02
DAYM780201	1	12	G8ZXT7_TORDC/1-151	45.0
EISD860102	1	12	G8ZXT7_TORDC/1-151	0.45
FASG760101	1	12	G8ZXT7_TORDC/1-151	113.12
FAUJ880111	1	12	G8ZXT7_TORDC/1-151	0.0
FAUJ880111	1	12	G8ZXT7_TORDC/1-151	0.0
FAUJ880112	1	12	G8ZXT7_TORDC/1-151	0.0
GOLD730101	1	12	G8ZXT7_TORDC/1-151	0.5
GRAR740102	1	12	G8ZXT7_TORDC/1-151	7.25
JANJ780101	1	12	G8ZXT7_TORDC/1-151	25.0
JANJ780102	1	12	G8ZXT7_TORDC/1-151	55.0
JANJ780103	1	12	G8ZXT7_TORDC/1-151	10.0
JOND750101	1	12	G8ZXT7_TORDC/1-151	0.81
JOND920102	1	12	G8ZXT7_TORDC/1-151	50.5
KLEP840101	1	12	G8ZXT7_TORDC/1-151	0.0
KRIW790101	1	12	G8ZXT7_TORDC/1-151	3.98
KRIW790102	1	12	G8ZXT7_TORDC/1-151	0.19
KYTJ820101	1	12	G8ZXT7_TORDC/1-151	1.05
MITS020101	1	12	G8ZXT7_TORDC/1-151	0.0
PONP930101	1	12	G8ZXT7_TORDC/1-151	0.84
RACS820114	1	12	G8ZXT7_TORDC/1-151	25.09
RADA880108	1	12	G8ZXT7_TORDC/1-151	0.43
TAKK010101	1	12	G8ZXT7_TORDC/1-151	2.8
TAKK010101	1	12	G8ZXT7_TORDC/1-151	2.8
VINM940101	1	12	G8ZXT7_TORDC/1-151	0.97
WARP780101	1	12	G8ZXT7_TORDC/1-151	7.99
WOLR790101	1	12	G8ZXT7_TORDC/1-151	0.63
ZIMJ680101	1	12	G8ZXT7_TORDC/1-151	0.81
Sequence_size	1	12	W9HM53_FUSOX/1-143	5.0
BHAR880101	1	12	W9HM53_FUSOX/1-143	0.51
CASG920101	1	12	W9HM53_FUSOX/1-143	-0.7
CHAM830107	1	12	W9HM53_FUSOX/1-143	0.0
CHOP780201	1	12	W9HM53_FUSOX/1-143	0.77
CHOP780202	1	12	W9HM53_FUSOX/1-143	0.87
CHOP780203	1	12	W9HM53_FUSOX/1-143	1.01
CIDH920105	1	12	W9HM53_FUSOX/1-143	-0.09
DAYM780201	1	12	W9HM53_FUSOX/1-143	65.0
EISD860102	1	12	W9HM53_FUSOX/1-143	0.73
FASG760101	1	12	W9HM53_FUSOX/1-143	121.15
FAUJ880111	1	12	W9HM53_FUSOX/1-143	0.0
FAUJ880111	1	12	W9HM53_FUSOX/1-143	0.0
FAUJ880112	1	12	W9HM53_FUSOX/1-143	0.0
GOLD730101	1	12	W9HM53_FUSOX/1-143	0.75
GRAR740102	1	12	W9HM53_FUSOX/1-143	9.2
JANJ780101	1	12	W9HM53_FUSOX/1-143	50.7
JANJ780102	1	12	W9HM53_FUSOX/1-143	34.0
JANJ780103	1	12	W9HM53_FUSOX/1-143	34.0
JOND750101	1	12	W9HM53_FUSOX/1-143	0.87
JOND920102	1	12	W9HM53_FUSOX/1-143	83.0
KLEP840101	1	12	W9HM53_FUSOX/1-143	0.0
KRIW790101	1	12	W9HM53_FUSOX/1-143	5.66
