AAindex	Loop	Family	Sequence_name	Value
Sequence_size	1	26	D8SIK0_SELML/1-104	7.0
BHAR880101	1	26	D8SIK0_SELML/1-104	0.47
CASG920101	1	26	D8SIK0_SELML/1-104	-0.1
CHAM830107	1	26	D8SIK0_SELML/1-104	0.0
CHOP780201	1	26	D8SIK0_SELML/1-104	0.77
CHOP780202	1	26	D8SIK0_SELML/1-104	0.75
CHOP780203	1	26	D8SIK0_SELML/1-104	1.19
CIDH920105	1	26	D8SIK0_SELML/1-104	-0.41
DAYM780201	1	26	D8SIK0_SELML/1-104	56.0
EISD860102	1	26	D8SIK0_SELML/1-104	0.17
FASG760101	1	26	D8SIK0_SELML/1-104	105.09
FAUJ880111	1	26	D8SIK0_SELML/1-104	0.0
FAUJ880111	1	26	D8SIK0_SELML/1-104	0.0
FAUJ880112	1	26	D8SIK0_SELML/1-104	0.0
GOLD730101	1	26	D8SIK0_SELML/1-104	0.0
GRAR740102	1	26	D8SIK0_SELML/1-104	9.0
JANJ780101	1	26	D8SIK0_SELML/1-104	27.8
JANJ780102	1	26	D8SIK0_SELML/1-104	51.0
JANJ780103	1	26	D8SIK0_SELML/1-104	15.0
JOND750101	1	26	D8SIK0_SELML/1-104	0.87
JOND920102	1	26	D8SIK0_SELML/1-104	72.0
KLEP840101	1	26	D8SIK0_SELML/1-104	0.0
KRIW790101	1	26	D8SIK0_SELML/1-104	5.66
KRIW790102	1	26	D8SIK0_SELML/1-104	0.28
KYTJ820101	1	26	D8SIK0_SELML/1-104	-0.4
MITS020101	1	26	D8SIK0_SELML/1-104	0.0
PONP930101	1	26	D8SIK0_SELML/1-104	0.0
RACS820114	1	26	D8SIK0_SELML/1-104	22.63
RADA880108	1	26	D8SIK0_SELML/1-104	-0.41
TAKK010101	1	26	D8SIK0_SELML/1-104	3.0
TAKK010101	1	26	D8SIK0_SELML/1-104	3.0
VINM940101	1	26	D8SIK0_SELML/1-104	1.03
WARP780101	1	26	D8SIK0_SELML/1-104	7.99
WOLR790101	1	26	D8SIK0_SELML/1-104	0.59
ZIMJ680101	1	26	D8SIK0_SELML/1-104	0.83
Sequence_size	1	26	D8SIK4_SELML/1-102	7.0
BHAR880101	1	26	D8SIK4_SELML/1-102	0.47
CASG920101	1	26	D8SIK4_SELML/1-102	-0.1
CHAM830107	1	26	D8SIK4_SELML/1-102	0.0
CHOP780201	1	26	D8SIK4_SELML/1-102	0.77
CHOP780202	1	26	D8SIK4_SELML/1-102	0.75
CHOP780203	1	26	D8SIK4_SELML/1-102	1.19
CIDH920105	1	26	D8SIK4_SELML/1-102	-0.41
DAYM780201	1	26	D8SIK4_SELML/1-102	56.0
EISD860102	1	26	D8SIK4_SELML/1-102	0.17
FASG760101	1	26	D8SIK4_SELML/1-102	105.09
FAUJ880111	1	26	D8SIK4_SELML/1-102	0.0
FAUJ880111	1	26	D8SIK4_SELML/1-102	0.0
FAUJ880112	1	26	D8SIK4_SELML/1-102	0.0
GOLD730101	1	26	D8SIK4_SELML/1-102	0.0
GRAR740102	1	26	D8SIK4_SELML/1-102	9.0
JANJ780101	1	26	D8SIK4_SELML/1-102	27.8
JANJ780102	1	26	D8SIK4_SELML/1-102	51.0
JANJ780103	1	26	D8SIK4_SELML/1-102	15.0
JOND750101	1	26	D8SIK4_SELML/1-102	0.87
JOND920102	1	26	D8SIK4_SELML/1-102	72.0
KLEP840101	1	26	D8SIK4_SELML/1-102	0.0
KRIW790101	1	26	D8SIK4_SELML/1-102	5.66
KRIW790102	1	26	D8SIK4_SELML/1-102	0.28
KYTJ820101	1	26	D8SIK4_SELML/1-102	-0.4
MITS020101	1	26	D8SIK4_SELML/1-102	0.0
PONP930101	1	26	D8SIK4_SELML/1-102	0.0
RACS820114	1	26	D8SIK4_SELML/1-102	22.63
RADA880108	1	26	D8SIK4_SELML/1-102	-0.41
TAKK010101	1	26	D8SIK4_SELML/1-102	3.0
TAKK010101	1	26	D8SIK4_SELML/1-102	3.0
VINM940101	1	26	D8SIK4_SELML/1-102	1.03
WARP780101	1	26	D8SIK4_SELML/1-102	7.99
WOLR790101	1	26	D8SIK4_SELML/1-102	0.59
ZIMJ680101	1	26	D8SIK4_SELML/1-102	0.83
Sequence_size	1	26	D8SW90_SELML/1-103	7.0
BHAR880101	1	26	D8SW90_SELML/1-103	0.47
CASG920101	1	26	D8SW90_SELML/1-103	-0.1
CHAM830107	1	26	D8SW90_SELML/1-103	0.0
CHOP780201	1	26	D8SW90_SELML/1-103	0.77
CHOP780202	1	26	D8SW90_SELML/1-103	0.75
CHOP780203	1	26	D8SW90_SELML/1-103	1.19
CIDH920105	1	26	D8SW90_SELML/1-103	-0.41
DAYM780201	1	26	D8SW90_SELML/1-103	56.0
EISD860102	1	26	D8SW90_SELML/1-103	0.17
FASG760101	1	26	D8SW90_SELML/1-103	105.09
FAUJ880111	1	26	D8SW90_SELML/1-103	0.0
FAUJ880111	1	26	D8SW90_SELML/1-103	0.0
FAUJ880112	1	26	D8SW90_SELML/1-103	0.0
GOLD730101	1	26	D8SW90_SELML/1-103	0.0
GRAR740102	1	26	D8SW90_SELML/1-103	9.0
JANJ780101	1	26	D8SW90_SELML/1-103	27.8
JANJ780102	1	26	D8SW90_SELML/1-103	51.0
JANJ780103	1	26	D8SW90_SELML/1-103	15.0
JOND750101	1	26	D8SW90_SELML/1-103	0.87
JOND920102	1	26	D8SW90_SELML/1-103	72.0
KLEP840101	1	26	D8SW90_SELML/1-103	0.0
KRIW790101	1	26	D8SW90_SELML/1-103	5.66
KRIW790102	1	26	D8SW90_SELML/1-103	0.28
KYTJ820101	1	26	D8SW90_SELML/1-103	-0.4
MITS020101	1	26	D8SW90_SELML/1-103	0.0
PONP930101	1	26	D8SW90_SELML/1-103	0.0
RACS820114	1	26	D8SW90_SELML/1-103	22.63
